x,y,z,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
102.0428619,30.6558628,1889.613,3.83,5.032,5.358,7.963,-3.183,-0.808,-4.236,2.085,-1.022,-6.819,5.969,-6.319,-3.685,-1.599,-0.578,-3.15,-1.851,-2.867,-4.246,-3.815,-2.403
102.0429535,30.6558762,1918.101,15.024,9.256,3.741,6.713,7.107,15.369,7.779,-3.023,-5.094,6.465,-7.873999999999999,3.51,2.287,-6.572,-7.623999999999999,-9.262,-13.865,-10.411,-9.668,-9.821,-18.841
102.0429459,30.6558762,1878.825,3.45,7.23,5.276,-1.758,1.596,-0.714,-0.9920000000000002,8.083999999999998,4.732,-1.252,5.943,-3.017,-6.264,-5.11,-3.27,-4.341,-3.756,-3.564,-5.533,-6.967,-4.058
102.043541,30.6559639,1849.466,1.652,0.398,-7.284,-9.011,-4.132,-1.393,-4.453,-6.054,-3.466,-7.732,2.67,-0.443,7.493999999999998,-0.133,7.899,-3.143,5.31,4.554,8.051999999999998,7.367,8.958999999999998
102.0434799,30.6559563,1869.727,-1.422,-1.354,0.368,1.272,-0.888,0.952,0.567,0.935,-0.166,1.54,-1.253,1.529,-0.659,0.907,0.404,1.356,0.474,0.779,-0.686,-1.71,-1.587
102.0435181,30.6559601,1868.451,-1.31,-1.029,0.953,0.322,-0.853,-0.209,-0.32,0.931,-0.369,0.363,-0.739,1.907,-0.908,0.9950000000000002,0.383,0.783,0.451,1.156,-0.09300000000000003,-1.053,-0.287
102.0440521,30.6560402,1807.455,1.729,5.432,1.504,12.337,7.196,0.511,3.52,2.511,2.551,-1.625,3.539,-5.543,-3.896,-2.503,-4.736,-5.393,-2.768,-10.061000000000002,-7.699,-8.574,-8.17
102.0431671,30.6560364,1884.599,4.243,0.534,-1.619,4.519,-2.358,-0.281,-1.1210000000000002,-3.072,-7.153,2.768,-11.079,3.901,3.189,8.265,1.162,3.837,-0.919,-3.868,1.887,2.179,-1.413
102.0434952,30.6560841,1866.915,-2.089,-1.237,-0.484,2.158,0.579,-0.679,-0.131,-0.12,-0.215,0.966,-1.927,-0.111,0.956,2.067,-1.357,2.485,-0.116,1.1150000000000002,0.283,0.308,0.044
102.042717,30.6560974,1916.318,3.342,2.526,-2.704,-6.828,-6.803,-4.188,1.477,-4.025,-2.147,-0.736,-1.036,5.136,2.986,-0.231,3.271,-0.197,4.544,3.066,2.887,5.296,0.623
102.0430374,30.6561451,1904.868,2.885,6.177,9.374,1.216,3.359,-0.526,-0.159,-6.258,5.077,1.985,7.048,-1.729,-0.156,-6.124,-3.858,-7.049,-2.987,-4.463,-4.218,-5.133,-5.806
102.0431061,30.6561546,1888.817,-0.225,5.0,3.093,6.684,2.693,3.095,7.779,0.404,-3.093,-7.312999999999999,-2.703,-2.874,-0.523,-2.904,-1.888,-5.166,-4.866,-2.311,-3.22,-5.381,-5.418
102.0432281,30.6561737,1862.02,4.422,3.239,1.944,4.974,6.084,4.094,4.867,4.815,6.336,-0.732,3.306,-4.807,-7.763,-3.998,-8.497,-6.115,-5.419,-6.907,-7.441,-5.572,-4.61
102.0449829,30.6564331,1741.584,0.24,-0.323,-0.69,-0.169,-0.185,0.239,-0.295,-0.459,-0.07499999999999998,-0.07399999999999998,-0.164,0.037,0.235,0.365,0.253,0.07499999999999998,-0.005,0.271,0.554,0.547,0.394
102.04199980000001,30.6561165,1929.749,-5.297,-3.28,-3.697,0.8489999999999999,0.155,-2.441,-6.349,-1.582,0.766,0.92,-0.024,1.618,2.712,4.674,5.664,3.486,1.953,2.233,1.186,2.771,4.01
102.0420303,30.6561222,1927.278,-4.632,-3.819,-3.486,-1.801,0.54,-2.625,-5.426,0.266,-0.804,1.132,0.756,0.819,2.433,3.046,3.322,3.547,3.05,2.352,2.956,4.927,5.379
102.0422516,30.6561546,1957.87,7.567999999999999,-2.757,1.312,-0.627,-5.672,8.388,7.578,0.068,-1.886,-10.388000000000002,2.9,0.236,-5.175,0.045,-6.368,-4.244,-0.07399999999999998,0.655,-0.556,-3.792,-4.563
102.0423889,30.6561756,2020.619,1.187,8.973,2.073,3.448,6.694,-2.546,-0.198,-0.457,1.234,11.786,-3.802,-3.507,3.758,-5.082,-1.181,0.817,-7.534,-7.116,-1.872,-1.44,-3.403
102.0427704,30.6562328,1921.953,2.961,4.175,5.648,7.32,6.571,4.875,-0.013,0.704,1.61,1.449,1.292,-3.751,-1.134,-2.909,-4.652,-3.96,-6.156,-6.8,-6.486,-8.535,-8.343
102.0433273,30.6563148,1844.116,-1.137,-11.698,-7.936,-8.897999999999998,-4.594,-4.735,-9.626,1.66,3.05,5.593,3.056,4.169,0.438,7.016,6.166,11.002,7.769,8.97,4.419,4.414,7.293999999999999
102.04405980000001,30.6564236,1863.615,4.161,3.206,2.446,2.575,1.775,1.808,0.882,0.325,0.317,-0.07399999999999998,-0.556,-0.747,-1.334,-1.596,-2.1,-2.669,-3.142,-3.258,-3.367,-3.767,-4.311
102.0418549,30.6562233,2003.999,15.249,10.28,9.482,0.327,3.606,6.109,15.889,1.659,-1.898,1.648,3.889,-9.193,-6.922,-14.583,-11.726,-13.346,-5.951,-9.371,-5.556,-4.947,-11.064
102.0420761,30.6562557,1932.101,-5.462,-1.889,-3.898,-0.44,-1.349,-4.078,-7.186,-1.585,2.282,0.568,-5.699,5.46,3.33,5.769,5.803,5.26,1.533,4.872,2.705,1.1170000000000002,4.459
102.0428467,30.6563702,1923.644,5.029,6.456,5.91,5.432,3.904,3.518,1.64,-0.382,-0.025,0.692,1.032,-2.163,0.636,-3.204,-4.459,-4.483,-4.859,-6.554,-7.429999999999999,-8.502,-9.529000000000002
102.0397491,30.6560383,2104.771,-0.767,3.166,9.429,11.57,-3.643,4.276,3.798,4.527,-5.27,2.975,2.393,0.756,-9.431,-9.028,1.191,-9.274,-1.753,0.343,-5.308,-4.578,-5.876
102.0428543,30.6564999,1927.21,12.277,5.272,3.619,4.448,2.392,2.74,2.97,4.794,1.263,-2.43,-4.97,-0.618,-9.185,-2.566,-4.021,-5.57,-8.000999999999998,-5.608,-6.152,-6.236,-5.214
102.0398788,30.6561852,2015.426,9.811000000000002,3.116,0.663,-0.469,4.697,6.437,0.705,-2.61,3.83,-0.477,-1.993,-1.623,2.094,0.545,-6.38,-2.104,-5.663,-7.705,-5.404,-6.223,-5.659
102.040596,30.6562901,2053.809,-0.387,-0.887,-1.192,-0.608,-0.498,-0.011,-0.483,-0.585,-0.138,-0.07399999999999998,-0.101,0.162,0.485,0.678,0.629,0.514,0.496,0.8349999999999999,1.181,1.236,1.146
102.0416565,30.6564484,2015.169,1.941,1.208,0.671,1.022,0.666,0.92,0.216,-0.119,0.095,-0.07399999999999998,-0.334,-0.304,-0.446,-0.486,-0.768,-1.116,-1.3670000000000002,-1.26,-1.147,-1.325,-1.648
102.0422974,30.6565456,2087.377,11.974,6.412,3.78,9.304,2.276,-0.555,-3.741,2.581,-0.688,-4.244,-1.533,0.521,-5.574,-3.236,-4.171,1.457,-10.693,-6.096,-5.317,-3.932,-11.152
102.0424576,30.6565685,1945.375,0.433,3.677,4.382,-1.294,3.317,5.805,6.729,-1.114,1.731,4.095,0.013,-2.833,1.272,-1.998,-2.479,-9.655,1.14,-4.096,-5.502,-8.095,-2.373
102.0398178,30.6563034,2010.352,7.476,6.968,0.477,-0.549,6.291,-3.675,-0.647,-0.134,2.795,-2.722,-2.471,-2.183,1.721,1.677,-3.532,0.545,-5.239,-6.045,-3.425,-4.938,-6.244
102.0410919,30.6564922,2028.078,4.937,3.904,3.067,3.119,2.164,2.118,1.114,0.48,0.395,-0.07399999999999998,-0.633,-0.903,-1.644,-1.984,-2.565,-3.213,-3.763,-3.956,-4.143,-4.62,-5.243
102.0428085,30.6568756,1920.598,6.194,5.036,4.073,3.999,2.792,2.621,1.491,0.732,0.521,-0.07399999999999998,-0.759,-1.154,-2.147,-2.612,-3.32,-4.092,-4.768,-5.087,-5.4,-6.003,-6.751
102.040657,30.656683,2002.725,-0.244,-0.759,-1.077,-0.508,-0.427,0.046,-0.44,-0.556,-0.123,-0.07399999999999998,-0.115,0.133,0.428,0.607,0.543,0.414,0.382,0.707,1.038,1.079,0.974
102.0417328,30.6568432,2005.531,-2.182,-2.503,-2.628,-1.865,-1.396,-0.73,-1.022,-0.944,-0.317,-0.07399999999999998,0.079,0.521,1.204,1.576,1.706,1.771,1.933,2.451,2.976,3.211,3.3
102.04223630000001,30.6570454,2049.381,8.486,9.137,9.904000000000002,1.737,1.501,-0.766,3.351,-0.344,5.263,-2.848,-5.059,-5.128,-3.861,-0.635,-5.006,6.471,-11.387,-9.26,-3.028,-4.636,-16.421
102.0423737,30.6570663,1976.418,0.13600000000000004,2.869,-1.542,-1.536,2.771,3.118,0.8259999999999998,-0.32,-0.609,-0.241,-0.7229999999999999,3.502,3.696,-4.153,-0.89,-7.546,-1.153,2.253,-1.165,-6.142,3.584
102.0442123,30.6573391,1893.518,-3.407,-6.504,8.342,-1.909,7.666,-2.348,2.099,-3.498,-3.232,0.547,-1.748,-2.479,-0.605,0.327,1.205,-0.153,1.195,1.111,2.662,2.498,1.522
102.0446243,30.6574001,1802.665,2.485,1.698,1.106,1.402,0.938,1.137,0.379,-0.01,0.15,-0.07399999999999998,-0.388,-0.412,-0.663,-0.758,-1.094,-1.496,-1.801,-1.75,-1.691,-1.923,-2.301
102.0405121,30.6569157,2094.881,5.105,6.947,7.466999999999999,3.064,2.183,3.91,1.973,-1.597,-3.776,-7.405999999999999,4.0,2.05,2.294,-8.178,-2.8,-6.203,-7.628999999999999,-7.607999999999999,-6.758,-7.03,-3.816
102.0406876,30.6569424,2070.148,4.901,-1.376,4.389,-4.284,2.991,-1.059,1.449,-0.665,3.129,-1.306,-5.505,-2.443,-3.765,7.458,1.097,0.508,0.771,-0.563,-1.432,-3.451,-6.52
102.0423508,30.6571884,1971.291,0.546,3.142,-1.688,-1.965,0.984,2.653,-0.174,1.138,-0.178,-0.336,-1.601,3.35,2.565,-4.073,-0.048,-5.717,-2.513,1.758,-2.654,-2.713,5.516
102.0423203,30.6571846,1966.672,4.577,-1.567,2.89,6.23,-0.349,4.045,-0.399,-1.78,-1.2440000000000002,0.475,0.634,-4.935,-0.791,3.042,-1.28,1.788,0.8269999999999998,-2.458,-4.587,-1.811,-11.07
102.0423508,30.6571903,1970.841,6.769,-1.706,4.635,6.366,0.122,-0.085,0.878,-1.668,-0.26,-3.293,-1.45,-5.285,-3.85,3.006,-4.114,3.973,0.134,-2.812,-1.693,-0.958,-10.385
102.0441513,30.6574574,1886.348,-3.896,-1.147,-15.949,-3.878,-11.928,-0.286,-5.023,1.024,2.304,-0.695,2.199,4.109,4.187,4.294,3.97,5.752,5.021,6.436,6.229,7.156,8.605
102.0403519,30.6570206,2104.269,7.496,4.001,-3.814,-10.569,-0.713,1.122,4.562,-2.156,1.2,-0.911,-3.66,0.586,2.865,4.104,1.397,-0.5,-2.75,-2.345,0.05,0.17,-2.474
102.0405273,30.6570454,2086.746,0.522,2.158,3.994,11.346,3.055,1.463,0.879,1.488,0.937,13.96,-0.677,-3.125,-6.933,-1.836,-3.887,-3.866,-4.678,-1.908,-3.529,-0.9980000000000002,-5.603
102.0408554,30.657095,2082.58,2.486,4.772,-9.111,9.054,-0.349,3.736,-0.413,2.628,1.888,1.896,-3.287,2.267,-2.766,-7.19,-1.513,-3.734,-2.334,-2.28,1.875,0.343,-0.9900000000000002
102.0419922,30.6572647,2007.534,5.449,9.969,3.643,3.607,0.9890000000000002,2.322,2.781,0.151,3.233,-1.297,-2.404,-0.957,-2.219,-2.273,-3.656,-7.097,-4.281,-5.143,-5.377,-6.71,-8.657999999999998
102.0421371,30.6572857,1995.586,17.88,4.972,3.215,-0.797,1.013,5.513,0.856,4.949,-3.347,8.106999999999998,3.839,1.512,-3.142,-5.394,-7.272999999999999,-6.305,-5.574,-8.099999999999998,-9.684,-9.033,-5.64
102.0421219,30.6572838,1979.494,-1.661,-1.571,3.222,5.036,2.989,1.378,-0.004,-3.794,-2.66,1.817,4.207,-2.922,-1.681,2.182,-0.575,-3.598,-1.536,0.505,1.07,1.394,-4.757
102.0424042,30.6573257,1963.233,-1.3,5.05,-2.89,-0.821,0.14,-1.897,1.134,6.378,1.035,-0.583,-1.176,2.578,-1.835,-4.052,3.706,-0.935,-3.05,-7.732999999999999,-1.973,-1.199,7.196
102.0428619,30.6573925,1977.442,8.035,6.693,5.546,5.288,3.713,3.358,2.044,1.1,0.705,-0.07399999999999998,-0.943,-1.522,-2.884,-3.533,-4.424,-5.381,-6.242,-6.745,-7.240999999999999,-8.029,-8.961
102.0446243,30.6576557,1885.902,-1.388,0.563,-3.947,-2.547,-2.736,-1.65,12.104,-2.952,-0.537,-0.777,-0.367,-1.178,1.575,0.017999999999999995,0.35,0.242,0.025,0.8379999999999999,1.212,1.727,1.655
102.0444565,30.6576309,1873.857,-2.767,-5.379,-1.141,-1.035,0.049,0.275,-14.084,1.107,-0.076,0.628,0.503,2.178,0.747,3.028,2.936,3.153,3.672,3.874,4.53,4.464,4.693
102.0402985,30.6571388,2096.232,-3.021,1.667,7.312999999999999,2.946,3.474,2.281,1.757,1.702,-0.356,-4.113,1.14,0.552,-1.001,-10.273,-2.419,-4.795,0.459,1.608,-2.612,-4.402,-4.03
102.04032900000001,30.6571445,2094.364,6.793,1.577,-1.599,7.032,-1.161,0.613,-4.13,1.563,0.9920000000000002,-0.607,-0.23,-1.339,-1.018,2.412,-2.342,1.579,-1.111,-5.454,-3.813,-6.248,-1.763
102.0420074,30.6573925,1993.65,-1.135,-0.76,1.438,7.543999999999999,5.493,1.026,1.393,-0.964,2.581,-8.16,-4.102,-1.952,-1.953,-1.482,-0.058,-1.497,-0.361,-2.504,-2.568,-3.423,-3.089
102.0439682,30.6576843,1917.794,1.277,0.611,0.14,0.557,0.334,0.654,0.016,-0.252,0.029,-0.07399999999999998,-0.267,-0.171,-0.18,-0.154,-0.37,-0.651,-0.8349999999999999,-0.663,-0.483,-0.595,-0.8509999999999999
102.0407639,30.6573353,2084.325,5.94,3.412,5.097,3.607,3.095,4.996,2.268,-0.693,-1.616,-2.888,0.391,1.637,-1.04,-6.582,-1.995,-5.462,-5.189,-5.858,-5.209,-6.299,-5.107
102.04096980000001,30.6573677,2081.857,1.906,1.32,5.082,-6.358,3.577,-0.477,-1.846,-0.708,-0.493,-8.159,7.042,-2.358,4.689,3.861,-2.931,0.461,-1.221,-1.185,-5.591,-4.146,-5.966
102.0419159,30.6575069,2042.108,5.515,-6.548,6.108,5.749,11.641,4.133,6.047,-1.01,-1.363,0.875,3.334,-1.005,-4.273,-2.571,-3.149,-2.505,-4.686,-7.79,-8.045,-8.737999999999998,-6.741
102.0418015,30.6574898,1986.653,2.954,0.609,-2.758,-2.649,-7.998,0.915,-7.969,3.308,1.312,-2.692,-7.659,-3.324,0.533,2.878,0.143,4.657,5.4,5.527,4.36,5.381,2.876
