x,y,z,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
102.0525665,30.6648273,1855.022,5.307,4.184,4.739,4.579,0.425,1.009,2.2,1.003,-0.202,1.53,-0.695,-1.424,-3.211,-1.057,-4.111,0.521,-7.258,-3.19,-3.579,-4.013,-7.793999999999999
102.052597,30.6648331,1855.32,5.239,5.139,4.193,3.954,0.412,1.677,1.251,1.399,-0.812,2.128,-0.439,-1.161,-1.67,-2.442,-3.7,-0.885,-6.644,-3.774,-4.291,-3.961,-5.764
102.0526352,30.6648388,1864.844,6.647,2.956,3.02,1.432,3.298,1.275,4.951,1.642,-1.461,0.734,-0.593,0.125,-1.107,-1.521,-4.801,-0.237,-6.649,-6.64,-6.397,-4.194,-4.509
102.0526657,30.6648445,1873.539,6.686,2.59,4.649,1.319,2.249,3.967,5.303,-0.046,-1.526,0.633,-0.8389999999999999,4.067,-1.465,-1.008,-6.823,-2.672,-6.74,-7.167,-6.165,-5.675,-4.987
102.0527039,30.6648483,1868.457,6.568,3.091,1.561,0.22,4.835,1.105,4.512,2.18,-0.764,0.741,1.771,1.475,-2.386,-2.162,-3.081,-2.849,-5.204,-7.889999999999999,-7.066,-3.416,-5.479
102.0528564,30.6648712,1864.766,6.546,7.027,2.399,4.963,2.79,5.535,0.605,-1.012,1.109,7.42,-8.415,-2.681,-1.76,-2.983,1.621,-7.085,-4.162,-2.279,-2.693,-5.074,-8.461999999999998
102.0528946,30.6648769,1865.192,4.644,6.083,3.105,5.677,1.68,5.319,1.638,-2.401,0.8469999999999999,4.664,-4.955,-1.356,-1.26,-3.75,1.101,-7.719999999999998,-4.969,-3.584,-3.384,-5.438,-4.182
102.05293270000001,30.6648827,1889.099,5.565,0.671,2.232,4.508,14.228,6.762,6.219,0.418,-6.124,-9.064,4.09,-2.817,1.065,-3.807,-4.044,-7.692999999999999,-5.861,-12.907,-6.134,-7.675,-7.506
102.0530319,30.6648979,1848.776,5.23,7.397999999999999,7.610999999999998,11.726,1.896,0.947,-1.648,3.786,6.389,-3.822,-6.473,-6.78,-7.769,-4.966,-9.735,-1.681,-6.615,0.899,-5.077,-3.637,-9.303
102.0534058,30.6649532,1976.04,5.048,9.392,9.029000000000002,7.865,0.575,1.305,0.25,-4.877,1.289,-1.679,-4.715,-7.266,8.625999999999998,-7.841,-2.999,-7.094,4.486,-4.966,-14.219,-8.175,-1.976
102.053833,30.6650181,1892.604,7.785,5.632,1.877,5.426,4.704,1.576,-2.017,2.127,-4.566,-0.178,1.374,-4.124,-2.771,0.402,-3.309,-3.392,-7.817999999999999,-8.461999999999998,1.033,-3.06,-5.299
102.0538712,30.6650219,1896.877,13.823,9.765,0.261,7.687999999999999,2.86,4.469,-2.759,2.49,-3.387,0.623,4.671,-5.303,-1.654,-6.896,-5.388,-6.339,-8.128,-9.353,-3.692,-4.968,-8.496
102.0539398,30.6650333,1890.172,-0.534,-4.149,1.513,-5.746,-0.731,-2.061,3.764,2.813,5.701,1.309,-4.313,2.539,-7.582,5.188,1.957,1.973,-0.624,6.226,-1.055,-1.53,-0.8509999999999999
102.053978,30.6650372,1889.594,-0.017,-3.234,0.312,-4.404,-2.775,-0.17499999999999996,5.398,-0.32,5.934,0.01,-2.849,5.533,-7.177,4.922,2.058,1.305,-0.426,0.404,-0.283,-0.9960000000000002,-2.295
102.0540085,30.6650429,1885.877,1.987,-2.862,-1.5,-3.279,0.496,-0.742,5.858,0.513,2.167,-2.076,-3.167,6.234,-5.957,3.732,2.938,0.213,0.587,-4.709,-0.119,-1.214,-2.051
102.0566177,30.665432,2099.001,-9.768,-7.016,-12.228,0.876,-3.85,3.833,-15.086,-2.753,2.411,-5.055,-2.082,9.778,7.753999999999999,4.773,9.177,3.319,5.311,8.823,1.779,5.347,9.88
102.0568619,30.6654682,2022.255,14.35,5.444,8.134999999999998,-3.366,-1.811,-4.351,-0.251,-0.147,4.412,-2.62,4.802,5.094,-4.316,-1.38,-12.309,1.305,-0.557,-10.631,-5.764,-5.324,-9.496
102.0583878,30.6656952,2161.106,-17.362,-19.152,-19.864,-16.623999999999995,-10.801,-9.494,4.176,-2.563,-9.205,11.942,7.59,-5.258,9.236,13.147,18.854,14.824,20.685,17.98,20.204,18.95,16.269
102.0584946,30.6657104,2220.579,-9.784,-3.304,-2.465,5.623,-2.167,0.8299999999999998,-5.915,-1.986,2.316,3.599,-4.725,6.974,-1.273,1.169,1.372,-3.805,6.996,6.198,6.458,1.934,5.92
102.0585632,30.6657219,2216.685,-4.749,-0.8419999999999999,-5.996,-1.833,-0.167,1.394,-6.16,3.102,3.525,-1.004,-2.753,0.284,1.69,4.404,3.324,3.809,6.653,-14.845,4.534,3.556,9.112
102.0589752,30.6657829,2322.793,5.668,7.362,9.47,-2.741,8.122999999999998,3.57,16.481,-4.253,-5.963,8.615,7.976,-4.319,-4.279,-3.151,-1.729,-13.4,-8.442999999999998,-9.297,-2.539,-4.018,-16.084
102.051796,30.6648407,1833.613,2.703,3.887,5.155,2.388,2.971,1.361,3.311,3.755,-4.503,-0.426,-2.356,-3.552,-2.013,-0.712,1.141,-4.346,-0.687,-4.857,-5.73,-2.672,-5.866
102.0518341,30.6648464,1855.786,2.818,2.81,3.743,3.135,3.636,-0.305,2.41,1.236,-3.308,0.681,-1.092,-1.684,-0.503,-1.306,0.006,-1.571,-4.338,-2.481,-5.387,-2.238,-4.612
102.0518646,30.6648521,1868.106,3.495,3.214,2.545,3.69,4.763,-1.333,1.345,-0.533,-2.187,0.547,-0.083,-0.506,-0.201,-1.2,-0.959,-1.975,-5.712,-1.948,-3.97,-2.876,-4.713
102.0519028,30.664856,1870.608,4.08,2.108,1.55,2.464,4.369,2.034,-0.129,-0.8419999999999999,-0.384,-1.196,0.8309999999999998,0.511,-0.595,-1.704,-1.563,-3.082,-6.133,-2.171,-3.268,-3.357,-3.624
102.0519333,30.6648617,1862.992,5.392,0.082,2.465,2.168,2.249,3.965,0.324,-2.916,0.551,-3.926,-0.983,0.697,-1.059,-2.263,-1.656,-1.939,-6.361,-2.242,-1.933,-2.617,-1.501
102.0520782,30.6648827,1864.797,8.843,5.887,8.003999999999998,4.304,-0.143,4.976,3.658,-2.136,3.737,-9.866,0.484,-1.692,-5.712,-5.799,-3.798,-9.779000000000002,-3.79,-6.944,-5.86,-8.323,-4.535
102.05210880000001,30.6648884,1865.535,5.174,5.545,7.381,2.886,1.08,4.747,6.33,-0.537,4.766,-7.947,1.602,-3.562,-5.125,-5.633,-3.458,-10.755,-0.295,-6.978,-5.831,-10.565,-4.39
102.0520248,30.664875,1872.783,4.768,6.067,5.553,3.608,4.035,5.014,-7.886999999999999,2.887,5.79,-1.59,2.778,-4.73,-2.226,-5.008,-2.677,-11.487,5.753,-6.755,-4.344,-12.372,-3.993
102.0520935,30.6648846,1845.211,15.921,4.106,1.276,3.834,2.903,-1.3,3.707,-4.611,-0.62,-6.735,-7.224999999999999,-0.215,-1.238,-2.847,0.715,-0.979,-4.955,-2.656,-7.612,-1.923,-11.227
102.0521317,30.6648903,1854.039,3.101,6.462,2.371,5.168,2.171,-0.638,-1.294,0.867,-0.14,0.809,0.963,0.141,-1.479,-2.42,-2.095,-3.504,-3.689,-2.538,-3.205,-3.636,-7.658
102.0521622,30.664896,1850.209,4.53,3.785,3.992,4.919,1.957,-0.289,2.209,0.808,-0.61,0.805,-0.522,-1.706,-1.986,-1.79,-3.325,0.786,-5.792,-2.992,-4.739,-2.94,-8.035999999999998
102.0522003,30.6649017,1849.801,4.966,3.439,4.333,4.748,1.794,-0.161,1.665,1.206,-1.002,1.471,-0.497,-1.945,-2.024,-1.397,-3.593,1.065,-5.569,-3.281,-4.888,-2.889,-7.609
102.0522308,30.6649055,1851.891,5.539,4.245,4.771,4.015,1.67,0.575,1.073,1.44,-0.763,1.473,-0.624,-2.225,-1.309,-1.795,-3.959,0.224,-5.427,-4.099,-5.865,-3.245,-6.634
102.052269,30.6649113,1857.72,6.403,3.123,2.997,2.067,2.988,0.462,3.043,1.843,-1.53,1.144,-1.083,-1.043,-0.591,-1.032,-3.705,0.612,-5.299,-5.413,-6.425,-3.658,-5.585
102.0523376,30.6649227,1860.729,7.056,3.456,-0.12400000000000003,0.51,3.745,0.267,3.13,2.537,-0.63,1.328,-2.281,0.017,-0.599,-1.33,-1.404,-0.774,-3.127,-6.362,-6.448,-3.404,-4.912
102.0524673,30.6649418,1866.502,7.336,8.763,1.765,5.603,2.562,5.638,-0.786,-0.577,1.98,9.065,-11.34,-3.643,-1.022,-2.249,1.861,-6.864,-3.985,-1.431,-1.104,-8.048999999999998,-9.35
102.0525055,30.6649456,1860.09,4.268,1.25,1.756,4.721,6.425,7.09,1.34,-1.018,1.137,11.318,-2.893,-2.756,-1.7,-2.63,0.107,-5.09,-4.798,-4.127,-2.89,-6.034,-6.772
102.052536,30.6649513,1877.113,3.708,-1.983,2.555,3.765,14.585,8.303,6.899,-1.3,-4.659,-7.918999999999999,1.592,-0.73,1.196,-2.581,-4.556,-6.508,-6.595,-10.922,-5.887,-6.562,-6.915
102.0526428,30.6649666,1837.769,5.111,8.237999999999998,6.639,12.177,1.926,2.467,-1.661,3.741,4.044,-3.04,0.485,-16.51,-6.064,-3.946,-7.121,-5.408,-3.179,-3.035,-4.162,-4.268,-7.194
102.052681,30.6649723,1841.015,8.176999999999998,9.758,5.563,3.792,0.561,-0.086,-1.59,4.915,-1.712,-2.491,-1.918,-2.768,-4.15,-2.484,-7.304,-3.671,-5.853,-4.069,-2.351,-2.456,-7.497
102.0527115,30.664978,1842.599,2.623,7.889,7.054,9.252,1.354,0.8339999999999999,-1.615,2.949,2.541,-1.073,-1.34,2.791,-4.407,-4.157,-10.214,-3.057,-4.838,-3.945,-3.806,-7.392999999999998,-9.889
102.0532227,30.6650543,1982.211,6.451,7.969,8.526,7.989,-0.666,2.452,1.16,-3.342,2.804,-1.293,-7.269999999999999,-6.012,7.769,-8.422,-8.070999999999998,-6.554,3.054,-2.673,-14.415,-10.026,3.396
102.0532913,30.6650639,1896.985,14.951,11.572,-1.352,9.492,1.542,5.692,-4.033,2.816,-3.259,4.249,6.087,-6.051,-0.769,-8.827999999999998,-5.036,-7.755,-6.887,-7.928,-5.397,-5.771,-11.37
102.0562744,30.6655083,2132.828,8.896,11.637,-1.746,8.646,-2.848,-2.825,8.646,-1.757,-1.397,1.03,-0.617,-5.443,-2.878,-2.204,0.438,-6.448,-6.997,-1.643,-2.18,-7.023,-7.192
102.0563049,30.665514,2127.771,12.377,10.188,-1.344,7.263,0.688,-3.839,9.355,-1.646,-3.547,0.356,0.977,-3.534,-2.22,-2.96,-1.16,-6.519,-6.541,-3.293,-4.044,-8.516,-9.475
102.0564117,30.6655293,2101.743,3.169,-10.608,-5.176,-7.256,0.97,-4.8,-8.660999999999998,-2.62,-8.332,-1.176,1.546,4.412,5.161,6.256,1.542,3.225,5.716,7.865,2.619,12.107,11.808
102.0586929,30.6658688,2201.045,14.069,7.904,9.338,8.515,3.692,3.953,4.658,-0.173,1.595,-1.231,-2.155,-9.27,-1.305,-9.153,-5.547,-2.368,-7.485999999999998,-6.487,-12.971,-10.357,-13.941
102.05924220000001,30.6659508,2177.392,6.772,4.264,3.545,-2.307,5.753,5.289,3.128,6.477,2.405,1.552,-2.321,-3.025,-3.667,-3.932,-2.988,-3.688,-4.073,-5.485,-6.052,-7.952,-8.073
102.05931090000001,30.6659603,2164.671,6.579,6.817,6.624,3.562,2.47,2.605,2.254,-4.728,0.747,-1.139,-0.199,-1.063,-1.36,-4.286,-3.565,-7.846,-5.532,-4.608,-3.413,-3.438,-6.528
102.0513306,30.6648998,1854.333,4.854,3.83,3.001,3.061,2.122,2.085,1.09,0.464,0.387,-0.07399999999999998,-0.625,-0.886,-1.611,-1.942,-2.516,-3.155,-3.697,-3.882,-4.06,-4.529,-5.143
102.0520554,30.6650066,1848.793,5.871,7.181,5.879,3.298,0.195,4.232,-0.942,0.474,-0.266,-4.158,-2.74,-0.759,-1.755,-2.78,-2.913,-4.915,-6.353,-3.977,-2.556,-5.509,-5.449
102.0521393,30.66502,1846.028,3.021,5.822,2.591,4.598,3.058,0.064,-1.167,1.504,-1.217,1.303,-0.255,-0.583,-0.875,-3.107,-1.943,-3.102,-3.705,-2.817,-3.442,-2.185,-6.693
102.0521698,30.6650238,1845.352,5.312,3.65,3.47,4.529,2.406,0.561,0.275,1.97,-1.212,1.056,-0.8519999999999999,-1.813,-0.621,-2.21,-3.058,0.008999999999999998,-3.436,-4.172,-7.282,-2.331,-6.922
102.05220790000001,30.6650295,1856.326,4.865,4.378,3.22,2.842,2.05,1.819,0.649,2.493,-1.043,1.439,0.017999999999999995,-2.584,0.219,-2.281,-3.059,-1.319,-3.494,-4.408,-5.816,-5.123,-5.081
102.05227660000001,30.665041,1857.739,8.406,3.069,-4.845,-2.224,3.878,1.57,2.837,4.764,-0.132,1.528,-1.287,-1.965,3.285,-1.315,-1.63,1.102,-0.41,-6.349,-8.434,-5.301,-4.423
102.0524445,30.6650658,1848.377,6.26,7.944,-0.513,4.417,2.273,0.463,-0.205,0.974,1.209,7.132,-6.818,-3.466,-1.595,-1.206,2.484,-3.982,-4.055,-1.29,-1.083,-5.738,-7.079
102.052475,30.6650696,1836.331,1.674,1.401,0.521,2.936,-4.456,10.029000000000002,2.813,0.324,1.039,-3.53,0.185,-2.427,-1.97,-0.39,-0.576,-2.345,-4.771,-2.664,-1.804,-3.772,-2.933
102.0525131,30.6650753,1849.801,1.962,-2.449,2.188,2.122,-6.898,11.966,10.613,-4.417,-1.009,-3.076,0.676,4.14,1.488,-0.511,-4.782,0.017999999999999995,-4.413,-5.455,-6.174,-4.614,-2.586
102.0525818,30.6650848,1846.482,6.608,4.848,6.096,-9.235,2.765,4.416,-4.732,2.208,7.990999999999999,-5.602,6.139,11.524,-7.211,-5.945,-5.243,-13.423,-0.463,-3.628,-5.764,-5.127,-4.515
102.0526199,30.6650906,1829.629,2.705,6.327,4.85,10.647,1.189,1.607,-3.095,0.905,2.399,-6.713,2.959,9.293,-6.765,-5.422,-7.277,-11.12,-2.476,-4.243,-6.453,-6.851,-5.559
102.0530624,30.6651573,1864.311,10.338,5.785,14.509,16.622,-1.563,-0.33,0.617,-5.183,-2.323,2.473,-7.368999999999998,-5.979,-5.245,-3.372,1.686,4.744,-13.376,-6.3,-5.163,-6.43,-13.455
102.0531311,30.6651669,1872.346,9.145,2.342,4.079,2.901,6.925,-1.57,5.109,-7.825999999999999,-1.459,9.95,1.152,-2.022,-1.389,2.299,-0.211,-4.61,-6.931,-8.685,-3.083,-2.887,-6.257
102.0531616,30.6651726,1852.526,7.397,-4.815,2.82,3.245,10.443,-7.96,6.143,-8.659,-2.393,11.71,2.596,-0.34,-2.925,3.538,1.566,-1.864,-3.988,-5.922,-2.764,-0.882,-1.233
102.05323790000001,30.6651821,1892.394,-9.417,-3.163,-12.025,-5.98,-9.202000000000002,1.934,-2.494,3.267,5.727,4.604,4.95,7.605,0.441,-2.932,9.971,0.402,4.869,2.425,0.498,5.273,15.557
102.0532303,30.6651821,1891.696,4.374,12.726,1.959,2.885,0.822,-0.235,-3.388,2.039,0.226,-3.859,-3.942,-3.759,5.594,0.523,-5.489,1.648,-7.606,-9.984000000000002,-1.561,-6.436,-2.728
102.054718,30.6654034,1993.676,-6.705,-5.386,-5.491,-7.032,-9.455,-2.727,3.408,1.861,-1.108,-1.823,-0.268,3.8,0.584,4.976,4.845,2.829,7.288,9.477,3.747,2.8,10.184
102.05485530000001,30.6654243,1889.086,1.257,4.882,10.38,1.546,4.836,6.633,4.386,2.61,1.865,2.36,-6.821,1.435,-2.398,-1.64,-19.807,-2.134,-6.304,-8.227999999999998,-1.646,-0.811,-5.669
102.0561066,30.6656113,2072.72,-7.442,-8.586999999999998,3.048,-8.026,-1.761,0.918,-10.641,2.437,-0.507,9.932,-1.205,5.65,2.247,0.149,8.233,2.281,6.702,10.633,1.922,0.134,9.03
102.0586319,30.665987,2199.549,9.847,6.572,9.701,10.9,6.02,4.507,5.082,3.616,-0.697,-1.3670000000000002,-3.216,-4.712,-0.63,-9.636,-8.824999999999998,0.981,-9.887,-9.804,-13.498,-12.173,-12.417
102.0586624,30.6659908,2202.282,12.349,7.246,9.404000000000002,12.205,5.15,3.429,2.367,2.756,-1.557,0.754,-2.555,-6.964,-0.5,-10.009,-9.925,-4.159,-4.528,-5.247,-13.028,-12.417,-11.472
102.0590439,30.666048,2195.812,4.193,7.860999999999998,2.88,11.536,1.735,1.3710000000000002,2.69,2.464,-0.9910000000000002,0.444,-0.352,2.79,-0.757,-2.694,-6.983,-1.649,-6.112,-7.609,-9.756,-9.224,-11.368
102.0515213,30.6650543,1829.31,6.088,2.44,3.202,3.512,1.63,1.619,1.99,0.765,1.361,3.212,-0.928,-0.12,-4.061,-1.44,-3.754,-3.106,-1.486,-4.013,-2.778,-6.112,-6.561
102.0520706,30.6651363,1839.282,3.699,7.373,-1.196,3.526,-0.18,-1.954,3.407,0.274,0.376,-1.678,-0.593,-2.929,-1.908,0.713,2.638,-2.107,-7.04,-2.268,-2.266,-3.589,-4.462
102.0521011,30.6651421,1810.333,4.254,-6.889,-3.797,-0.587,1.475,-8.875999999999998,10.046,-0.747,-3.775,-0.883,2.203,0.401,-3.872,3.719,6.391,6.694,-3.626,2.303,-0.757,-2.148,0.647
102.0521774,30.6651516,1831.2,4.178,5.015,4.283,-1.776,3.712,0.524,-3.594,0.788,1.866,-10.727,3.604,8.461999999999998,-2.211,-3.027,-5.388,-10.358,-0.235,-3.4,-4.949,-5.718,-2.394
102.0522461,30.665163,1822.52,0.091,7.591999999999999,3.955,7.711999999999998,3.19,2.483,-1.3670000000000002,0.236,1.881,-7.934999999999999,2.119,7.03,-3.76,-4.299,-6.543,-15.051,-0.344,-2.766,-5.448,-7.488,-3.773
102.05227660000001,30.6651688,1845.14,0.32,3.539,4.055,8.592,2.471,0.773,-0.8339999999999999,2.032,3.519,-9.953,0.733,5.104,-1.034,-5.191,-7.868,1.692,-3.832,-4.98,-5.739,-9.337,-8.079
102.0529022,30.6652603,1797.535,1.63,2.112,7.135,4.047,4.512,8.904999999999998,5.42,-2.308,-0.292,-0.898,-0.401,2.259,0.677,-7.99,-3.276,1.703,-10.009,-6.683,-0.13600000000000004,-10.386,-14.188
102.0529709,30.6652699,1873.655,15.058,7.976,9.528,0.8419999999999999,14.147,4.601,12.863,0.576,-2.574,3.283,-4.671,-7.748,-4.172,-2.661,-5.042,-11.791,-9.686000000000002,-11.743,-12.354,-9.447,-14.732
102.0530396,30.6652813,1866.389,11.665,6.115,10.453,-0.691,9.947,4.637,2.806,2.056,-0.292,2.869,3.094,-5.175,-4.144,-1.798,-3.655,-10.092,-8.886,-8.368999999999998,-14.021,-7.854,-11.076
102.0535355,30.6653557,1886.828,-21.604,-5.71,-22.504,-8.942999999999998,-13.468000000000004,-6.595,-11.894,-3.809,12.411,-9.568,2.929,7.756999999999999,6.224,5.356,-2.013,14.606,12.353,13.619,23.735,27.288,16.155999999999995
102.0535736,30.6653614,1934.772,0.518,5.491,-0.698,10.81,4.094,7.394,6.584,-8.537,5.57,5.05,-8.388999999999998,-3.2,2.086,-2.584,-13.366,-5.426,-5.734,-3.141,11.139,-10.689,-3.59
102.0547867,30.6655407,1925.059,1.688,-8.444,3.116,-0.816,-0.944,-2.666,-0.584,1.954,0.099,-4.188,-2.145,-5.668,0.335,-5.621,6.19,7.836999999999998,10.114,0.18,-6.608,4.08,3.293
102.0560608,30.6657314,1893.765,5.287,4.238,5.621,1.443,1.374,3.611,0.131,-2.626,0.085,8.935,-0.734,1.771,-1.075,-1.329,-1.871,-5.487,-3.139,-5.414,-4.067,-3.354,-6.186
102.058609,30.666111,2096.876,-5.46,-6.657,-8.820999999999998,-10.303,-6.976,-3.188,-14.109000000000004,-3.025,4.215,-7.756,0.09300000000000003,5.223,-2.922,14.767,11.736,1.345,3.587,4.993,13.406,12.267,17.507
102.046524,30.6644382,1591.86,-4.409,-1.977,-5.41,3.022,-0.778,0.22,0.182,7.096,2.882,-2.079,-3.044,-1.076,-0.022,-2.655,-0.411,10.181,0.045,-1.394,0.264,-0.368,0.625
102.0468597,30.6644878,1540.125,7.588,-2.368,3.785,-11.382,-0.072,-4.222,3.612,-6.419,-8.169,2.679,5.34,-2.985,-1.266,8.096999999999998,3.796,-6.954,0.478,6.382,2.912,7.089,-0.02
102.0521469,30.6652756,1841.765,5.45,3.021,3.283,-0.556,5.087,1.103,-2.849,1.603,-0.97,8.682,0.588,-3.5,2.097,-1.902,-3.436,-1.069,-2.149,-3.714,-2.95,-4.119,-3.809
102.0521851,30.6652813,1888.564,-1.184,-8.455,-0.896,-6.463,-5.528,-9.724,-7.429,-1.432,-6.472,9.193,-7.614,-10.003,-1.237,14.16,12.581,6.051,12.263000000000003,10.221,14.611,11.907,10.608
102.0530167,30.6654053,1847.05,10.25,3.529,9.834,-1.197,5.452,2.921,-0.473,3.861,-1.646,4.946,4.433,-0.319,-3.455,-2.723,-0.8309999999999998,-6.849,-5.582,-4.55,-13.387,-10.714,-8.688
102.0530472,30.665411,1856.326,10.703,5.72,9.282,0.151,6.719,3.435,-0.546,3.502,-0.919,2.726,4.656,-3.872,-3.395,-0.562,-2.315,-8.524,-8.147999999999998,-6.656,-12.872,-11.121,-7.402
102.0535126,30.6654797,1909.134,-19.497,-12.629,-23.715,-9.773,-14.948,-5.576,-9.994,-4.784,-12.508,-10.183,2.077,5.997,7.894999999999999,23.185,24.533,12.163,10.957,12.104,26.12,25.516,16.657
102.05475620000001,30.6656647,1918.39,3.394,-8.069,0.867,-1.954,-2.054,-4.939,1.227,0.668,-0.563,-3.727,-2.218,-5.114,-1.699,-5.017,5.723,4.258,9.065,3.849,-2.146,4.941,8.519
102.0559692,30.6658459,1895.847,4.058,5.828,3.946,1.186,2.046,2.087,0.456,0.065,3.267,-10.044,-1.537,-2.542,-0.804,-2.018,-2.247,-2.306,-4.743,-3.616,-2.923,-5.862,-5.94
102.0560379,30.6658554,1891.908,5.417,5.335,3.929,3.687,1.303,3.908,-0.751,-1.526,0.197,0.602,-3.231,-1.283,-0.302,-1.261,-0.804,-4.229,-3.667,-5.255,-4.838,-2.448,-5.941
102.0595322,30.6663761,2166.614,-5.855,-5.311,-6.695,4.547,1.17,6.454,1.989,-0.979,4.627,-0.318,-0.642,0.08799999999999998,3.693,-6.516,0.552,2.685,3.282,2.513,2.038,-5.789,1.01
102.0465393,30.6645679,1611.564,-3.559,-1.47,-1.425,0.354,-0.813,-0.744,0.264,1.286,0.896,1.759,-1.092,0.957,0.279,1.736,2.342,10.72,-5.254,-0.881,1.925,1.756,-4.931
102.0465775,30.6645737,1617.116,-4.485,-2.584,-2.404,7.421,-0.556,-0.628,-0.66,-9.224,6.764,1.855,-1.396,0.765,2.368,1.063,1.811,9.712,-5.001,-1.366,2.891,2.17,-4.041
102.0532227,30.6655636,1832.012,5.626,4.542,3.711,4.258,10.964,1.58,13.185,4.113,2.865,5.635,2.573,3.423,-5.661,-11.793,-11.376,-3.414,-10.407,-9.041,-10.16,-7.582,-11.627
102.0556259,30.6659222,1878.35,3.927,7.535,2.126,2.607,5.655,3.736,-3.261,4.959,0.253,0.927,-5.486,-2.033,-1.851,-0.034,-1.34,-5.291,-5.157,-6.355,-5.108,-2.253,-5.454
102.0572281,30.6661606,2079.363,-0.377,-7.06,-4.329,0.211,-2.622,-4.064,5.303,-0.869,-1.503,-0.759,7.084,2.127,-1.463,-0.775,-2.07,3.168,2.87,5.728,3.541,-1.814,3.861
102.0572662,30.6661663,2075.027,-2.927,-7.005,-4.026,-0.13,-2.025,-2.792,8.005,-1.876,-3.125,3.324,6.343,2.2,1.272,-2.458,-1.364,2.757,4.685,6.199,2.808,-1.046,1.706
102.0590668,30.6664333,2162.618,-3.14,-7.306,-3.092,-7.032,-1.442,9.139,-0.9890000000000002,-1.965,-0.7,-4.245,-3.302,-3.614,1.657,8.8,4.946,0.555,0.218,1.957,2.192,8.561999999999998,5.783
102.0461731,30.6646404,1590.752,-2.961,-0.357,-2.771,-8.147999999999998,-0.617,2.407,1.871,-1.906,-5.491,3.959,4.155,4.482,-0.82,5.238,4.784,-7.509999999999998,-1.942,3.69,5.636,6.275,1.344
102.0462112,30.6646461,1596.936,-2.457,1.036,0.67,-9.119,0.449,2.184,1.709,-1.909,-6.939,4.791,3.961,4.668,-0.248,4.317,5.2,-8.657999999999998,-2.031,2.826,4.618,5.003,-0.694
102.0467911,30.6647339,1665.143,15.936,3.174,10.219,12.136,9.549,6.635,1.831,3.115,-4.248,-8.551,-8.041,-5.253,-2.416,-9.35,-8.701,-9.608,3.857,-17.387,-8.566,-16.332,-4.953
102.0493011,30.6651058,1645.739,13.82,-1.016,9.788,4.582,0.045,0.057,6.807,-7.574,8.634,-1.272,-1.797,-1.176,-9.275,-3.752,-2.218,6.361,-10.459,-8.952999999999998,-4.924,-5.115,-12.193
102.0507813,30.6653271,1687.342,-0.275,-3.992,-1.213,-0.076,-4.926,-1.902,-1.822,2.717,4.917,-5.907,-5.287,-2.843,2.254,-1.621,-3.025,7.214,11.97,13.516,-0.806,-4.628,-5.01
102.0537415,30.6657677,1840.089,-1.29,-0.749,-1.407,2.565,-3.182,0.481,-7.052,-0.695,-3.42,-2.212,-0.172,-4.172,6.283,0.621,2.523,7.758,-1.377,3.269,0.713,4.458,0.77
102.059166,30.6665764,2149.853,-1.991,0.35,-5.128,-11.079,-5.882,-5.281,-9.606,1.736,-1.513,2.134,1.003,2.933,0.781,-4.689,6.416,1.959,6.032,9.126,13.437,13.569,7.732999999999999
102.0590439,30.6665573,2135.622,-4.047,-4.365,-2.415,-4.787,-3.364,-14.583,-1.446,-3.057,-3.512,-0.951,-0.022,-0.785,1.653,10.103,6.546,7.109,5.101,6.448,5.943,9.097,9.897
102.0456772,30.6646938,1470.215,3.796,-1.394,6.673,0.471,-4.516,-2.323,14.634,-1.196,0.439,-6.884,-5.936,-6.018,-1.788,-3.652,-4.39,2.944,1.486,0.692,-4.257,-2.994,3.071
102.0458908,30.6647263,1508.085,0.709,4.504,-2.575,3.05,-2.257,-2.05,-8.204,2.681,3.814,-1.446,-1.32,-2.059,1.101,-1.602,-1.703,-0.417,2.252,2.682,-1.071,0.31,3.105
102.045929,30.664732,1510.324,0.10900000000000001,4.598,-1.86,4.508,-0.785,-2.675,-8.086,1.73,3.901,-2.163,1.867,-1.411,0.148,-2.375,-2.931,-2.393,1.66,2.062,-0.8309999999999998,-0.337,2.432
102.0461044,30.6647568,1484.445,0.182,-0.55,-3.159,-1.693,-1.873,1.016,-5.763,1.681,7.229,2.494,2.097,0.907,1.101,1.74,-1.178,2.709,0.9920000000000002,1.048,-3.713,-3.511,1.94
102.0469131,30.6648788,1565.585,4.443,8.541,1.584,4.04,3.511,3.866,-1.361,3.537,-1.845,1.663,0.752,-0.966,0.7249999999999999,-2.694,-3.915,-8.217,-3.588,-4.632,-6.191,-6.744,-5.649
102.0472794,30.6649323,1520.657,2.435,7.466999999999999,1.002,3.703,3.6,3.407,-0.8389999999999999,4.441,-3.59,-0.114,-0.684,-1.218,1.08,-1.879,-3.486,-8.981999999999998,-1.711,-2.487,-4.809,-5.862,-3.085
102.048912,30.6651764,1626.294,-0.59,3.39,-0.344,0.576,2.622,4.787,1.903,-3.257,3.476,0.28,0.8419999999999999,2.232,-3.276,0.768,0.702,-8.006999999999998,-6.098,-6.158,0.417,0.297,0.154
102.0532532,30.665823,1836.063,1.226,-3.164,-0.001,-4.254,-1.028,-2.23,-5.539,-0.749,-3.271,-3.628,-2.419,-6.349,2.732,7.104,1.039,7.642,3.425,2.853,8.019999999999998,5.832,-1.7
